Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,YearBuilt,YearRemodAdd,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,Functional,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubclass_category,TotalBath,TotalPorchSF,TotalQual,BsmtTotalQual,BsmtQualFin_1and2,HasWoodDeckSF,HasTotalPorchSF
494,20,40,8.97853441008332,2,10,20,5,3,10,3,5,1960,1960,3,3,3,5,374,3,532,363,1269,3,1,4,7.1459844677143876,8,1,1,3,0.0,6,2008,7,5,11.951180395901384,30,1.5,0.0,306,11.443307086614173,346.40543688737296,0,0
495,30,20,8.6628507638386,2,10,20,5,3,4,3,5,1938,1996,2,2,3,2,0,2,0,190,190,4,1,4,6.786716950605081,8,0,1,3,4.969813299576001,12,2009,7,5,11.421906066583059,10,1.0,4.605170185988092,356,5.005235602094241,0.0,1,1
496,30,10,8.971956271245688,2,10,20,5,3,2,3,5,1920,1950,3,3,3,4,495,2,0,225,720,3,0,4,6.579251212010101,8,0,0,1,0.0,11,2009,7,2,10.460242108190519,10,1.0,6.45833828334479,256,11.434119278779473,163.37294580774665,0,1
497,20,40,9.448727152703086,2,20,20,5,3,24,3,5,1992,1993,6,4,3,7,1231,2,0,1969,3200,5,1,5,8.07961802938984,8,1,2,3,5.575949103146316,5,2007,7,5,12.971540487669746,30,4.0,5.902633333401366,408,14.076850984067478,402.06580647478097,1,1
498,50,40,9.118225083068378,2,10,20,5,3,6,3,2,1925,1950,6,3,3,4,329,2,0,697,1026,5,1,5,7.506591780070841,8,0,1,1,0.0,6,2008,7,5,12.122691036591123,30,3.0,4.605170185988092,405,9.602726387536514,160.85284769283305,0,1
499,20,40,8.961879012677683,2,10,20,5,3,7,3,5,1967,2004,6,3,3,6,450,2,0,414,864,5,1,5,6.80128303447162,8,0,1,3,4.1588830833596715,6,2009,7,5,11.77528972943772,30,1.0,0.0,344,11.642774566473989,247.9812030450314,1,0
500,20,40,8.927314111060596,2,20,20,5,3,10,3,5,1958,1985,3,3,3,5,111,3,279,522,912,2,1,5,6.815639990074331,8,0,1,3,2.4849066497880004,6,2007,7,5,11.695247021764184,30,1.5,5.652489180268651,331,9.95290251916758,276.05642019510253,1,1
501,160,20,7.5443321080536885,2,10,20,5,3,3,2,7,1973,1973,3,3,3,5,356,2,0,316,672,3,1,5,7.1049654482698426,8,0,1,3,4.969813299576001,5,2007,7,5,11.635143097694478,20,1.5,3.332204510175204,306,11.175334323922733,191.37159262944633,1,1
502,60,50,9.190443740261726,2,10,20,5,3,21,3,7,2005,2005,6,4,3,7,400,2,0,466,866,4,1,5,7.477604243197589,8,0,2,3,0.0,2,2008,7,5,12.33138283649562,30,2.5,4.68213122712422,383,14.69204152249135,283.84567876733644,0,1
503,20,40,9.123692565250511,2,10,20,2,3,5,3,5,1965,1965,3,3,3,6,698,7,96,420,1214,5,1,5,7.101675971619444,8,0,2,3,0.0,4,2007,7,5,11.84939770159144,30,2.0,5.214935757608986,331,12.654320987654321,506.556513507316,0,1
504,20,40,9.655154390148258,2,20,20,5,3,19,3,5,1959,1997,3,3,3,6,1247,2,0,254,1501,3,1,5,7.496097345175956,8,2,2,3,0.0,3,2010,7,5,12.57418196709457,30,3.0,5.3706380281276624,436,13.812250332889482,312.8857414740148,0,1
505,160,40,7.744136627627991,2,10,20,5,3,11,1,7,1974,1974,3,3,3,6,257,4,495,103,855,3,1,5,7.186901020411631,8,1,2,3,5.560681631015528,6,2009,7,5,11.898187865760873,20,3.0,0.0,306,12.994158878504672,392.6044221002684,1,0
506,90,20,8.935377071932177,2,10,20,5,3,4,5,7,1952,1952,3,3,3,2,0,2,0,960,960,4,1,5,7.580699752224563,8,0,2,1,0.0,7,2009,3,5,11.732060994886899,10,2.0,0.0,281,8.001040582726327,0.0,0,0
507,60,40,9.164715193949908,2,20,20,5,3,13,3,7,1993,1994,6,4,3,7,380,2,0,397,777,5,1,5,7.555381944240273,8,1,2,3,5.204006687076795,9,2006,7,5,12.2783933071098,30,2.5,4.394449154672439,408,14.908740359897172,276.91713159793676,1,1
508,20,50,8.969796305981806,2,20,20,5,3,21,3,5,2009,2009,6,4,3,7,27,2,0,1191,1218,5,1,5,7.1049654482698426,8,0,2,3,0.0,9,2009,9,6,12.246734627249063,30,2.0,4.624972813284271,358,11.178014766201805,165.7455281229853,0,1
509,70,20,9.169518377455928,2,10,20,5,3,4,3,7,1928,2005,2,3,3,4,141,2,0,548,689,5,1,5,7.228388451573604,8,1,2,1,0.0,10,2008,7,5,11.9891596439666,20,2.0,4.7535901911063645,562,9.023188405797102,129.5788523461512,0,1
510,20,40,9.169518377455928,2,10,20,2,3,10,3,5,1959,1959,3,3,3,6,991,2,0,50,1041,5,1,5,6.947937068614969,8,0,1,3,5.4116460518550396,7,2009,7,5,11.732060994886899,30,2.0,4.477336814478207,306,14.658349328214971,287.672800409657,1,1
511,20,40,9.585964638073326,2,10,20,5,3,10,3,5,1951,2000,3,3,3,5,650,4,180,178,1008,5,1,5,7.217443431696533,7,2,1,3,5.780743515792329,6,2009,7,5,12.01309450854769,30,2.0,5.3471075307174685,370,12.758176412289394,367.87611475652835,1,1
512,120,40,8.823500727991183,2,20,20,5,3,25,1,5,2005,2006,6,4,3,2,0,2,0,1368,1368,5,1,5,7.221105098182496,8,1,2,3,4.882801922586371,3,2006,9,6,12.219309648562168,20,2.0,3.5553480614894135,383,11.000730460189919,0.0,1,1
513,20,40,9.116029692504942,2,10,20,2,3,10,3,5,1958,1958,3,3,3,5,521,3,174,169,864,3,1,5,6.761572768804055,8,0,2,3,0.0,7,2006,7,5,11.77452020265869,30,2.0,0.0,281,12.41965317919075,316.37871771424716,0,0
514,20,40,9.125544720271467,2,10,10,2,3,12,3,5,1983,1983,6,3,3,6,336,2,0,748,1084,3,1,5,6.984716320118266,8,0,2,3,4.787491742782046,6,2007,7,5,11.805595078933049,30,1.5,5.062595033026967,345,10.168663594470045,244.0710652560499,1,1
515,45,40,9.268043082104471,2,10,20,5,3,19,3,1,1926,1950,2,3,3,2,0,2,0,768,768,2,0,5,6.670766320845874,8,0,1,3,0.0,6,2007,7,5,11.477298287327077,10,1.0,4.718498871295094,281,8.001300390117034,0.0,0,1
516,20,40,9.410829232725586,2,10,20,5,3,25,3,5,2009,2009,3,5,3,7,1436,2,0,570,2006,5,1,5,7.61085279039525,8,1,3,3,5.049856007249537,9,2009,9,6,12.906346868281233,30,3.5,3.9889840465642745,510,19.72446437468859,387.00438535854414,1,1
517,80,40,9.254165851516213,2,20,20,2,3,15,3,6,1972,1972,3,3,3,2,0,2,0,689,689,3,1,5,7.6586995582682995,8,1,2,3,0.0,8,2009,3,2,11.970350312009105,20,2.5,4.6443908991413725,336,8.001449275362319,0.0,0,1
518,60,40,9.23092700558457,2,20,20,5,3,24,3,7,1996,1997,6,4,3,2,0,2,0,1264,1264,5,1,5,7.759614150696903,8,1,3,3,5.393627546352362,7,2009,7,5,12.487485104968359,30,2.5,0.0,383,11.000790513833993,0.0,1,0
519,60,40,9.162304922937626,2,20,20,1,3,17,3,7,1998,1998,6,4,3,7,706,2,0,88,794,5,1,5,7.493317248862145,8,0,2,3,0.0,5,2007,7,5,12.259613412458204,30,3.5,3.58351893845611,306,18.10566037735849,306.7176518811695,0,1
520,70,40,9.298168082341704,2,10,20,5,3,19,3,7,1926,2004,2,4,3,2,0,2,0,1276,1276,5,1,5,7.640123172695364,8,2,1,3,0.0,6,2009,7,5,12.363076394339839,20,1.5,4.976733742420574,523,11.000783085356304,0.0,0,1
521,190,40,9.287301413112312,2,10,20,5,3,4,4,7,1900,2000,2,3,3,2,0,2,0,0,0,3,0,4,7.165493475060845,8,0,0,1,5.393627546352362,8,2008,7,5,11.573550086786664,20,2.0,5.780743515792329,296,9.0,0.0,1,1
522,20,40,9.391661428436555,2,20,20,2,3,10,3,5,1957,1957,3,3,3,4,777,2,0,467,1244,5,1,4,7.126087273299125,8,2,1,3,0.0,5,2007,7,5,11.918390573078392,30,1.5,3.6888794541139363,336,11.121285140562248,189.76705233007954,0,1
523,50,20,8.517193191416238,2,10,20,2,3,6,3,2,1947,1950,3,3,3,6,399,2,0,605,1004,5,1,5,7.416979621381154,8,2,2,3,0.0,10,2006,7,5,11.976659481202368,30,2.0,4.0943445622221,405,10.780099502487563,248.5047211935606,0,1
525,60,40,9.37475250822657,2,20,20,5,3,24,3,7,1996,1997,6,4,3,7,719,2,0,660,1379,5,1,5,7.7823903355874595,8,1,3,3,5.476463551931511,8,2007,7,5,12.662706040212738,30,3.5,4.0943445622221,383,15.168840579710146,332.96847880652473,1,1
526,20,50,8.922658299524402,2,10,20,5,3,21,3,5,2005,2005,6,4,3,2,0,2,0,1257,1257,5,1,5,7.143617602704121,8,1,2,3,3.6375861597263857,4,2006,7,5,12.078239274020289,30,2.0,4.969813299576001,383,11.000794912559618,0.0,1,1
527,20,40,9.495519314209846,2,10,20,5,3,10,3,5,1956,2000,3,4,3,4,377,2,0,551,928,3,1,5,6.833031732786201,8,0,1,3,5.564520407322694,6,2007,7,5,11.790557201568507,30,1.0,5.049856007249537,331,13.030139935414423,162.2388491448774,1,1
528,60,40,9.612332790605375,2,20,20,5,3,25,3,7,2008,2008,6,5,3,7,1330,2,0,122,1452,5,1,5,7.905810312658931,8,1,3,3,4.836281906951478,11,2008,9,6,13.008659261632127,30,3.5,4.189654742026425,485,21.32346868547832,366.6600055040372,1,1
529,30,40,9.115809888129949,2,20,20,5,3,5,3,5,1920,2002,2,3,3,6,348,2,0,180,528,5,1,5,6.405228458030842,8,0,0,1,0.0,7,2007,7,5,11.362102575235644,10,2.0,4.969813299576001,296,12.60680529300567,220.30252975097855,0,1
530,20,40,10.394151284478166,2,20,20,1,3,19,3,5,1957,1975,6,3,3,4,1219,2,0,816,2035,3,1,5,7.83002808253384,4,2,2,3,0.0,3,2007,7,4,12.209187788430318,30,4.0,5.298317366548036,285,10.99410609037328,216.57360537166264,0,1
531,80,40,9.230142999272362,2,10,20,5,3,22,3,6,1988,1989,3,4,3,7,783,2,0,678,1461,5,1,5,7.319202458767849,8,1,2,3,5.4116460518550396,8,2008,7,2,12.072541252905651,20,3.0,0.0,358,15.285225718194255,339.970994073415,1,0
532,70,20,8.725020038618554,2,20,20,4,3,6,3,7,1920,1999,2,2,2,2,0,2,0,611,611,5,1,5,7.216709486709457,8,0,2,3,0.0,6,2008,7,5,11.759785542901755,20,2.0,4.430816798843313,396,3.0016339869281046,0.0,0,1
533,20,40,8.881836305004146,2,10,20,5,3,10,3,5,1955,2007,5,3,3,2,0,2,0,0,0,5,1,5,6.717804695023691,5,1,1,3,0.0,4,2010,7,5,11.585246126549855,30,1.0,0.0,331,9.0,0.0,0,0
534,20,40,8.517193191416238,2,10,30,5,2,6,3,5,1946,1950,5,3,3,2,0,2,0,0,0,2,0,2,5.811140992976701,8,0,0,1,0.0,1,2007,7,5,10.578979797857352,30,1.0,0.0,93,9.0,0.0,0,0
535,60,40,9.111182800442965,2,20,20,5,3,14,3,7,2004,2004,6,5,4,2,0,2,0,707,707,5,1,5,7.254177846456518,8,1,2,3,4.605170185988092,10,2006,7,5,12.089538829274222,30,2.5,3.5553480614894135,408,19.00141242937853,0.0,1,1
536,190,40,8.85366542803745,2,10,20,5,3,5,4,7,1910,1991,3,4,3,7,969,2,0,148,1117,3,1,5,7.205635176410364,8,0,0,1,4.442651256490317,1,2008,7,5,11.585246126549855,20,2.0,4.997212273764115,331,17.93470483005367,337.9164691088867,1,1
537,60,40,9.096499555552423,2,20,20,1,3,17,3,7,1998,1999,6,4,3,2,0,2,0,880,880,5,1,5,7.452402451223638,8,0,2,3,4.787491742782046,7,2008,7,5,12.144197241812087,30,2.5,5.043425116919247,344,11.001135073779796,0.0,1,1
538,20,40,9.452109387413557,2,20,20,3,3,10,3,5,1972,1972,3,3,3,5,600,2,0,264,864,3,1,5,6.761572768804055,8,0,2,3,5.375278407684165,4,2008,3,5,11.619535200028487,30,1.0,0.0,256,12.16300578034682,216.3598338334305,1,0
539,20,40,9.354700422483019,2,20,20,5,3,7,3,5,1968,1968,3,3,3,5,673,2,0,378,1051,3,1,5,7.055312843339752,8,1,1,3,6.144185634125646,7,2006,7,5,11.970350312009105,30,1.5,0.0,281,11.8393536121673,226.60987800227824,1,0
540,20,40,9.343384145733948,2,10,20,5,3,17,3,5,2001,2002,6,4,3,7,1358,2,0,223,1581,5,1,5,7.3783837129967145,8,1,2,3,5.19295685089021,5,2010,7,5,12.513557345278134,30,3.0,0.0,408,17.867888748419723,372.01675727448213,1,0
541,20,40,9.588845298501564,2,10,20,5,3,22,3,5,2006,2006,6,5,3,7,1260,2,0,578,1838,5,1,5,7.516433302915632,8,1,3,3,5.598421958998375,3,2009,7,5,12.66032791780777,30,3.0,4.219507705176107,485,19.481783578031543,375.680648958014,1,1
542,60,40,9.305650551780507,2,10,20,3,3,24,3,7,2000,2000,6,4,3,2,0,2,0,969,969,5,1,5,7.734121303328305,8,1,3,3,0.0,6,2007,7,5,12.421184025147118,30,2.5,4.02535169073515,408,11.001030927835052,0.0,0,1
543,20,40,9.224243277145174,2,10,20,5,3,15,3,5,1998,1999,6,5,3,3,144,7,1127,379,1650,5,1,5,7.426549072397305,4,1,2,3,4.356708826689592,6,2009,7,5,12.270220465353926,30,3.0,4.290459441148391,383,19.810417928528164,475.13022158627405,1,1
544,120,30,8.30844552038576,2,10,20,5,3,10,1,4,1998,1998,6,4,3,7,584,3,139,0,723,5,1,5,6.642486801367256,8,0,1,3,4.787491742782046,6,2007,7,5,11.79810440720389,20,2.0,3.6888794541139363,331,18.222375690607734,391.3091973968638,1,1
545,60,40,9.747067633264827,2,20,20,5,3,14,3,7,2006,2006,6,4,4,7,554,2,0,100,654,5,1,5,7.310550158534422,8,1,2,3,4.605170185988092,9,2006,9,6,12.09884928474215,30,3.5,3.1780538303479458,383,21.76793893129771,286.83342298279024,1,1
546,50,40,9.535101442669385,2,20,20,2,3,15,3,2,1988,1988,6,4,4,7,1002,3,202,0,1204,4,1,5,7.688455356549944,8,0,3,3,0.0,2,2006,7,5,12.341477282536376,30,2.5,0.0,435,22.323651452282157,456.2648163605126,0,0
547,50,40,9.075322160298095,2,20,10,5,3,6,3,2,1923,1950,2,4,3,4,300,2,0,765,1065,5,1,4,7.399398083331354,8,1,2,3,0.0,5,2007,7,5,12.254862809699606,30,1.5,5.204006687076795,366,12.408067542213884,159.1523258258321,0,1
548,85,40,8.887928819003305,2,10,20,5,3,12,3,4,1970,1970,3,4,3,6,619,2,0,149,768,5,1,5,6.643789733147672,8,0,2,3,4.6443908991413725,4,2007,7,5,11.771436160121729,10,2.0,0.0,370,16.63589076723017,256.3564250398345,1,0
549,20,20,9.016148642611741,2,20,40,5,3,4,3,5,1955,1995,3,3,3,3,180,4,645,0,825,3,1,5,6.715383386334681,8,0,2,3,4.941642422609304,6,2008,7,5,11.736069016284437,30,2.0,3.912023005428146,370,12.777239709443098,278.5955464815265,1,1
550,60,50,9.14580185083861,2,10,20,5,3,21,3,7,2003,2004,6,4,3,2,0,2,0,912,912,5,1,5,7.646831391430482,8,1,2,3,5.204006687076795,11,2009,7,5,12.479909311159902,30,2.5,5.204006687076795,383,11.001095290251916,0.0,1,1
551,120,40,8.304742269640771,2,10,20,5,3,11,1,5,1977,1977,3,4,3,6,559,2,0,510,1069,3,1,5,6.974478911025045,8,0,2,3,0.0,10,2008,3,2,11.84939770159144,20,2.0,5.541263545158426,336,14.657943925233644,264.8398702397127,0,1
552,20,20,8.699514748210191,2,10,20,5,3,4,3,5,1957,1957,3,3,3,4,308,2,0,620,928,4,1,4,6.833031732786201,8,0,1,3,0.0,6,2008,7,5,11.630708500626612,30,1.0,0.0,306,9.658772874058128,156.7291108921959,0,0
553,20,40,9.318835968129482,2,20,20,5,3,25,3,5,2006,2006,6,5,3,2,0,2,0,1709,1709,5,1,5,7.448333860897476,8,1,3,3,5.1298987149230735,7,2009,7,5,12.450977688625896,30,2.0,3.6635616461296463,408,14.000584795321638,0.0,1,1
554,20,40,9.079889942592118,2,10,20,5,3,5,3,5,1949,2003,3,3,3,2,0,2,0,0,0,5,1,5,7.026426808699636,8,0,2,1,0.0,5,2009,7,5,11.589886506106357,30,2.0,4.564348191467836,269,9.0,0.0,0,1
555,60,40,9.270964993792617,2,10,20,5,3,25,3,7,2003,2004,6,4,3,7,866,2,0,132,998,5,1,5,7.6236419465115715,8,1,3,3,5.768320995793772,8,2008,7,5,12.556729517143344,30,3.5,4.127134385045092,383,17.935935935935937,327.07125696435907,1,1
556,45,20,8.760923376338836,2,10,20,5,3,6,3,1,1922,1950,2,3,2,2,0,2,0,993,993,3,1,4,6.954638864880987,8,1,1,3,0.0,8,2006,7,5,11.635143097694478,10,1.0,4.7535901911063645,306,5.001006036217304,0.0,0,1
557,20,40,9.605755144230846,2,20,20,5,3,10,3,5,1957,1957,3,3,3,4,895,2,0,197,1092,3,1,4,6.9957661563048505,8,1,1,3,5.5909869805108565,5,2006,7,5,11.856515169360305,30,2.0,4.804021044733257,281,12.095150960658737,190.2520953807555,1,1
558,50,10,9.309280319831087,2,10,30,5,2,2,3,2,1920,1950,3,3,3,4,637,2,0,0,637,4,1,5,7.197435354096591,8,0,1,3,0.0,9,2006,3,5,11.589886506106357,30,1.5,5.117993812416755,276,12.993730407523511,166.84053352846772,0,1
559,60,40,9.99296255896373,2,30,40,3,3,14,3,7,1996,1997,6,4,3,7,604,2,0,125,729,5,1,5,7.27655640271871,8,1,2,3,5.575949103146316,8,2008,7,5,12.072541252905651,30,3.0,3.091042453358316,331,17.62054794520548,295.6096953260768,1,1
560,120,40,8.069655306886165,2,10,20,5,3,16,1,5,2003,2004,6,4,3,2,0,2,0,1374,1374,5,1,5,7.350516171833998,8,1,2,3,4.962844630259907,10,2006,7,5,12.363076394339839,20,2.0,2.995732273553991,383,11.000727272727273,0.0,1,1
561,20,40,9.33617975681533,2,20,20,5,3,7,3,5,1957,1996,3,4,3,6,1302,2,0,90,1392,3,1,5,7.238496840894365,5,1,2,3,0.0,5,2010,7,5,11.70766954176274,30,2.5,4.553876891600541,306,17.54343144292893,311.53634038217086,0,1
562,20,40,9.211339872309265,2,10,20,5,2,12,3,5,1974,1975,3,4,3,6,1071,3,123,195,1389,4,1,5,7.236339342754344,8,1,2,3,5.480638923341991,4,2006,7,5,12.043553716032399,30,2.0,3.6375861597263857,281,16.74820143884892,407.623968106037,1,1
563,30,40,9.540147589478611,2,10,20,5,3,5,3,5,1940,1969,3,3,3,5,290,2,0,706,996,5,1,5,6.903747257584598,8,1,0,3,4.969813299576001,7,2008,7,5,11.589886506106357,10,2.0,0.0,306,9.746238716148445,195.8644159862239,1,0
564,50,40,9.988747396486952,2,10,20,5,3,5,3,2,1918,1950,2,4,3,2,0,2,0,1163,1163,5,1,5,7.422971251049421,8,1,2,1,4.276666119016055,7,2008,7,5,12.128111104060462,30,2.0,5.19295685089021,366,11.000859106529209,0.0,1,1
565,60,40,9.498971993463552,2,20,20,1,3,24,3,7,1992,2000,6,4,3,7,728,2,0,367,1095,5,1,5,7.738488122494646,8,1,2,3,0.0,7,2006,7,5,12.498742259492994,30,3.5,3.6888794541139363,383,16.314781021897808,322.96536452812416,0,1
566,70,40,8.833171133022866,2,10,10,2,3,9,3,7,1915,1950,6,4,3,2,0,2,0,806,806,3,0,2,7.4067107301776405,8,0,1,3,0.0,5,2010,7,5,11.759785542901755,20,2.5,5.308267697401205,263,11.001239157372986,0.0,0,1
567,60,40,9.323490469908839,2,20,20,5,3,23,3,7,2005,2007,6,4,4,2,0,2,0,1122,1122,5,1,5,7.825644732219989,8,1,3,3,4.969813299576001,6,2008,7,5,12.691580461311874,30,2.5,3.6635616461296463,446,15.000890471950134,0.0,1,1
568,20,40,9.227295812625597,2,20,20,5,3,25,3,5,2004,2004,6,4,3,7,2,2,0,1515,1517,5,1,5,7.336285660021297,8,0,2,3,0.0,3,2010,7,5,12.273731294003989,30,2.0,0.0,383,11.011198945981555,56.33249063074075,0,0
569,50,40,9.41954725755152,2,20,30,5,2,13,3,2,1983,2009,3,4,3,7,1441,2,0,55,1496,5,1,5,7.664815785285735,6,1,2,3,5.855071922202427,9,2009,7,5,12.66539442642905,30,2.5,3.6888794541139363,528,18.70140280561122,372.26168175957287,1,1
570,90,40,8.858226439365012,2,20,20,2,3,10,5,4,1979,1979,3,4,3,7,943,2,0,0,943,3,1,5,6.849066282633458,8,2,2,3,3.7376696182833684,12,2006,7,5,11.820116003810051,10,2.0,0.0,281,18.992584745762713,328.46959944477874,1,0
571,90,40,9.48044384215367,2,20,20,5,3,10,5,5,1965,1965,3,3,3,3,231,2,0,1497,1728,3,1,5,7.454719949364001,8,0,2,3,0.0,11,2008,7,5,11.867798786962332,10,2.0,0.0,281,8.534991324465008,121.82115863669529,0,0
572,20,40,8.900003608959596,2,10,20,5,3,10,3,5,1959,1959,3,3,3,5,414,2,0,450,864,5,1,5,6.761572768804055,8,0,1,3,5.123963979403259,10,2006,7,2,11.695247021764184,30,2.0,0.0,349,10.872832369942195,203.83808512383894,1,0
573,60,40,9.48486121415014,2,20,40,2,3,22,3,7,2009,2009,6,5,3,2,0,2,0,846,846,4,1,5,7.433666540166168,8,0,2,3,5.337538079701318,7,2009,9,6,12.321630986164447,30,2.5,4.736198448394496,344,14.001180637544273,0.0,1,1
574,80,40,9.207034914967457,2,20,20,5,3,14,3,6,2000,2000,6,4,3,2,0,2,0,384,384,5,1,5,7.265429723253953,8,1,2,3,4.605170185988092,12,2007,7,5,12.043553716032399,20,2.5,0.0,331,11.002597402597402,0.0,1,0
575,80,40,9.259130536145614,2,10,20,3,3,10,3,6,1971,2005,3,3,3,6,349,2,0,23,372,3,1,5,7.011213987350367,8,0,1,3,3.5553480614894135,12,2007,7,5,11.842229212112828,20,1.5,0.0,331,14.552278820375335,208.12926330783165,1,0
576,50,40,9.045465728785949,2,10,20,5,3,10,3,2,1947,1950,3,3,3,4,442,2,0,390,832,3,1,5,7.103322062526113,8,0,1,3,5.062595033026967,10,2008,3,2,11.682668239557323,30,1.0,4.624972813284271,281,10.654261704681874,163.91784681777764,1,1
577,50,40,8.747034264178168,2,10,20,5,3,9,3,2,1928,1950,2,3,3,2,0,2,0,861,861,4,1,5,7.29776828253138,8,1,1,3,0.0,8,2009,7,5,11.884489021402711,30,2.5,3.912023005428146,401,8.001160092807424,0.0,0,1
578,80,40,9.373903755841548,2,20,20,5,3,7,3,6,1966,1966,3,3,3,3,328,6,551,285,1164,5,1,5,7.1853870155804165,8,2,2,3,5.075173815233827,5,2006,7,2,12.010665849187564,20,2.0,5.730099782973574,306,12.437768240343347,390.2287268938085,1,1
579,160,50,8.189799618728228,2,10,20,2,3,21,1,7,2007,2007,6,4,3,2,0,2,0,689,689,5,1,5,7.238496840894365,8,0,2,3,0.0,2,2008,7,2,11.891361900690473,20,2.0,4.624972813284271,383,11.001449275362319,0.0,0,1
580,50,20,9.405084448768694,2,10,20,5,3,4,3,2,1954,1954,2,3,3,2,0,2,0,1050,1050,5,0,2,7.492760300922379,8,0,1,3,0.0,11,2008,7,5,11.786762130599957,30,2.0,0.0,281,8.000951474785918,0.0,0,0
581,20,40,9.587748882301822,2,20,20,1,3,10,3,5,1960,1987,3,3,3,5,594,4,219,331,1144,5,1,5,7.264730177929867,8,2,2,3,5.375278407684165,6,2007,7,5,12.111212364506214,30,1.5,4.700480365792417,349,12.069868995633188,376.9310234068036,1,1
582,20,40,9.449672183486918,2,10,20,5,3,25,3,5,2008,2009,6,5,3,2,0,2,0,2042,2042,5,1,5,7.621684998724611,8,1,3,3,0.0,8,2009,9,6,12.442302200392747,30,2.5,4.499809670330265,460,14.000489476260402,0.0,0,1
583,90,40,9.379323364330956,1,10,20,5,3,5,5,4,1990,1990,3,4,3,7,816,2,0,0,816,3,1,5,6.704414354964107,8,0,0,3,0.0,5,2007,7,5,11.682668239557323,10,2.0,3.4657359027997265,345,18.991432068543453,314.7591696936042,0,1
584,75,20,9.51044496442652,2,10,20,5,3,4,3,3,1893,2000,2,3,3,2,0,2,0,1237,1237,4,1,5,7.928406026180535,8,1,2,3,4.653960350157523,7,2008,7,5,12.691580461311874,20,3.5,6.218600119691729,827,8.000807754442649,0.0,1,1
585,50,20,8.719317375506371,2,10,20,5,3,6,3,2,1935,1995,2,3,3,2,0,2,0,884,884,5,1,5,7.360739903058278,8,0,1,3,0.0,7,2009,7,5,11.79810440720389,30,1.0,5.159055299214529,309,8.001129943502825,0.0,0,1
586,20,40,9.345133468317714,2,10,20,5,3,22,3,5,2005,2006,6,5,3,7,1460,2,0,408,1868,5,1,5,7.614805364711073,8,2,3,3,5.786897381366708,3,2006,9,6,12.820987977820545,30,3.0,4.189654742026425,408,20.249866238630286,384.2523805401398,1,1
587,30,40,9.236690147298965,2,10,20,5,3,6,3,5,1918,2000,2,3,4,4,210,6,606,0,816,5,1,5,6.731018100482083,8,0,1,1,0.0,5,2008,7,5,11.77528972943772,10,2.0,4.718498871295094,392,17.47858017135863,401.39020373111333,0,1
588,85,40,9.07566546864958,2,20,20,5,3,7,3,4,1982,1982,3,3,3,6,672,2,0,168,840,3,1,5,6.756932389247553,8,0,2,3,0.0,7,2009,7,5,11.827736204810263,10,2.0,0.0,306,13.594530321046374,263.12367473335905,0,0
589,20,40,10.130423902089033,2,20,30,5,1,18,3,5,1968,2003,3,3,3,7,1324,2,0,113,1437,5,1,5,7.29505641646263,8,2,1,3,0.0,6,2009,7,6,11.870599909242044,30,3.0,4.68213122712422,382,15.366481223922115,365.9075000643189,0,1
590,40,20,9.116029692504942,2,10,20,5,3,6,3,5,1930,1960,2,3,3,2,0,2,0,742,742,3,1,4,6.840546529288687,8,0,1,2,0.0,8,2008,7,5,11.283512300642423,20,1.0,0.0,306,8.001345895020188,0.0,0,0
591,60,40,9.026417533815254,2,10,20,5,3,17,3,7,2004,2004,6,4,3,7,490,2,0,280,770,5,1,5,7.366445148327599,8,0,2,3,0.0,9,2008,7,5,12.132964173709535,30,2.5,3.8066624897703196,383,16.085603112840467,288.34420710042076,0,1
592,60,40,9.508814005506162,2,20,20,2,3,25,3,7,2008,2008,6,5,3,7,1338,2,0,384,1722,5,1,5,7.738923757439457,8,1,3,3,5.945420608606575,6,2009,2,5,13.021326833226556,30,3.5,5.6131281063880705,510,20.213000580383056,375.5550623458907,1,1
593,20,40,8.794824928014517,2,10,20,5,3,12,3,5,1982,2003,6,3,4,7,816,2,0,0,816,5,1,5,6.704414354964107,8,0,2,3,0.0,6,2008,7,5,11.835008964139341,30,2.0,0.0,395,18.991432068543453,314.7591696936042,0,0
594,120,20,8.39728289474368,2,10,20,5,3,17,1,5,2003,2003,6,4,3,7,685,2,0,163,848,5,1,5,6.742880635791903,8,0,2,3,4.941642422609304,5,2009,7,5,11.84939770159144,20,2.0,0.0,358,17.455830388692576,308.3123768195801,1,0
595,20,40,8.98594603876032,2,20,20,5,3,17,3,5,1975,1975,3,4,3,2,0,2,0,924,924,3,1,5,6.828712071641684,8,0,1,3,0.0,4,2008,7,5,11.608235644774552,30,1.0,0.0,306,11.00108108108108,0.0,0,0
596,20,40,9.33273498018979,2,20,20,5,3,23,3,5,2005,2006,6,4,3,7,1422,2,0,392,1814,5,1,5,7.509883061154913,8,1,3,3,5.19295685089021,8,2006,9,6,12.672946381766982,30,3.0,5.272999558563747,408,17.26831955922865,381.37263719712615,1,1
